timestamp,open,high,low,close,volume,bid_vol,ask_vol,imbalance,spread_mean,spread_pct_mean,new_bid_orders,new_ask_orders,canceled_bid_orders,canceled_ask_orders,executed_bid_orders,executed_ask_orders,buy_sell_imbalance,returns_10sec,returns_30sec,returns_1min,volatility_1min,target,sma_fast,sma_slow,trend_indicator,high_volatility,rsi_14,norm_imbalance,imbalance_change,imbalance_acceleration,cum_imbalance_1min,cum_imbalance_3min,new_orders_ratio,log_order_ratio,bid_cancel_ratio,ask_cancel_ratio,relative_cancel_ratio,log_cancel_ratio,inv_liquidity,spread_change,spread_z_score,executed_orders_imbalance,normalized_exec_imbalance,returns_per_volume,market_impact,vol_imbalance_interaction,sign_consistency,aligned_flow,aligned_flow_cumul,original_target,target_sign,target_binned,target_log,target_ma_adjusted,target_lag_1,target_lag_2,target_lag_3,target_lag_5,target_lag_10,returns_mean_5,returns_std_5,returns_abs_sum_5,returns_mean_10,returns_std_10,returns_abs_sum_10,returns_mean_30,returns_std_30,returns_abs_sum_30,imbalance_momentum
2025-04-24 00:07:30+00:00,0.85425,0.85425,0.85425,0.85425,0,0,0,-0.2215528,0,0.01170618,0,0,0,0,0,0,0,0.0,0.0,0.00011707545513073292,4.779585441240211e-05,0.0,0.8542166666666665,0.8535611111111111,1.0,1.0,99.99860001959972,0.0,0.0,0.0,-1.3651187,-4.12298494,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,5.595068750053733e-07,0.0,0.0,0,0.0,0.0,0.0,1.0589305373460041e-05,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.00012155167456522712,0.0,0.0,0.0,0.0,0.0015886090844903222,2.3415091026146583e-05,5.2357735233809063e-05,0.00011707545513073292,1.1707545513073292e-05,3.702250963139622e-05,0.00011707545513073292,0.0,0.0,0.0,0.0035801899999999996
2025-04-24 00:07:40+00:00,0.85425,0.85425,0.85425,0.85425,0,0,0,-0.2215528,0,0.01170618,0,0,0,0,0,0,0,0.0,0.0,0.00011707545513073292,4.779585441240211e-05,0.0,0.8542333333333332,0.8537222222222222,1.0,1.0,99.99860001959972,0.0,0.0,0.0,-1.34721775,-4.14259412,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,5.595068750053733e-07,0.0,0.0,0,0.0,0.0,0.0,1.0589305373460041e-05,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.00012155167456522712,0.0,0.0,0.0,0.00011707545513073292,-0.002702226399576957,2.3415091026146583e-05,5.2357735233809063e-05,0.00011707545513073292,1.1707545513073292e-05,3.702250963139622e-05,0.00011707545513073292,0.0,0.0,0.0,0.0035801899999999996
2025-04-24 00:07:50+00:00,0.85425,0.85425,0.85425,0.85425,0,0,0,-0.2215528,0,0.01170618,0,0,0,0,0,0,0,0.0,0.0,0.00011707545513073292,4.779585441240211e-05,0.0011706175007315522,0.85425,0.8538833333333333,1.0,1.0,99.99860001959972,0.0,0.0,0.0,-1.3293168,-4.1622033,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,5.595068750053733e-07,0.0,0.0,0,0.0,0.0,0.0,1.0589305373460041e-05,0.0,0.0,0.0,0.0011706175007315522,1.0,3.0,-2.931584950371227,0.0009199710294893748,0.0,0.0,0.0,0.0,0.002945161100312177,0.0,0.0,0.0,1.1707545513073292e-05,3.702250963139622e-05,0.00011707545513073292,0.0,0.0,0.0,0.0
2025-04-24 00:08:00+00:00,0.85525,0.85525,0.85525,0.85525,0,0,0,-0.12237527,0,0.01169249,0,0,0,0,0,0,0,0.0011706175007315522,0.0011706175007315522,0.0011706175007315522,0.0004779025934607362,0.0,0.8544166666666667,0.8539944444444444,1.0,1.0,99.99930000489996,0.0,0.09917753,0.09917753,-1.2301392699999998,-4.05188457,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,5.587871295013724e-06,-0.0011694677512220641,0.0,0,0.0,1170617.5007315523,1170617.5007315523,5.848345890845783e-05,1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0002506464712421774,0.0011706175007315522,0.0,0.0,0.0,0.002231749574205466,0.00023412350014631044,0.0005235160614573321,0.0011706175007315522,0.00012876929558622852,0.0003679125319292495,0.0012876929558622852,0.0,0.0,0.0,0.019835506
2025-04-24 00:08:10+00:00,0.85525,0.85525,0.85525,0.85525,0,0,0,-0.12237527,0,0.01169249,0,0,0,0,0,0,0,0.0,0.0011706175007315522,0.0011706175007315522,0.0004779025934607362,0.0,0.8545833333333333,0.8541055555555555,1.0,1.0,99.99930000489996,0.0,0.0,-0.09917753,-1.13096174,-3.94156584,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,5.587871295013724e-06,0.0,0.0,0,0.0,0.0,0.0,5.848345890845783e-05,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0002506464712421774,0.0,0.0011706175007315522,0.0,0.0,0.0010547905068853947,0.00023412350014631044,0.0005235160614573321,0.0011706175007315522,0.00012876929558622852,0.0003679125319292495,0.0012876929558622852,0.0,0.0,0.0,0.019835506
2025-04-24 00:08:20+00:00,0.85525,0.85525,0.85525,0.85525,0,0,0,-0.12237527,0,0.01169249,0,0,0,0,0,0,0,0.0,0.0011706175007315522,0.0011706175007315522,0.0004779025934607362,0.0,0.8547499999999998,0.8542166666666666,1.0,1.0,99.99872728892541,0.0,0.0,0.0,-1.03178421,-3.83124711,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,5.587871295013724e-06,0.0,0.0,0,0.0,0.0,0.0,5.848345890845783e-05,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0002506464712421774,0.0,0.0,0.0011706175007315522,0.0,0.0,0.00023412350014631044,0.0005235160614573321,0.0011706175007315522,0.00012876929558622852,0.0003679125319292495,0.0012876929558622852,0.0,0.0,0.0,0.019835506
2025-04-24 00:08:30+00:00,0.85525,0.85525,0.85525,0.85525,0,0,0,-0.12237527,0,0.01169249,0,0,0,0,0,0,0,0.0,0.0,0.0011706175007315522,0.0004779025934607362,0.0,0.8549166666666667,0.8543277777777777,1.0,1.0,99.99872728892541,0.0,0.0,0.0,-0.93260668,-3.72092838,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,5.587871295013724e-06,0.0,0.0,0,0.0,0.0,0.0,5.848345890845783e-05,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0002506464712421774,0.0,0.0,0.0,0.0,0.00011707545513073292,0.00023412350014631044,0.0005235160614573321,0.0011706175007315522,0.00012876929558622852,0.0003679125319292495,0.0012876929558622852,0.0,0.0,0.0,0.019835506
2025-04-24 00:08:40+00:00,0.85525,0.85525,0.85525,0.85525,0,0,0,-0.12237527,0,0.01169249,0,0,0,0,0,0,0,0.0,0.0,0.0011706175007315522,0.0004779025934607362,0.0,0.8550833333333333,0.8544388888888889,1.0,1.0,99.99872728892541,0.0,0.0,0.0,-0.83342915,-3.61060965,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,5.587871295013724e-06,0.0,0.0,0,0.0,0.0,0.0,5.848345890845783e-05,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0002506464712421774,0.0,0.0,0.0,0.0011706175007315522,0.0,0.00023412350014631044,0.0005235160614573321,0.0011706175007315522,0.00011706175007315522,0.0003701817571165529,0.0011706175007315522,0.0,0.0,0.0,0.019835506
2025-04-24 00:08:50+00:00,0.85525,0.85525,0.85525,0.85525,0,0,0,-0.12237527,0,0.01169249,0,0,0,0,0,0,0,0.0,0.0,0.0011706175007315522,0.0004779025934607362,0.0007015492546038615,0.85525,0.8545499999999999,1.0,1.0,99.99872728892541,0.0,0.0,0.0,-0.73425162,-3.50029092,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,5.587871295013724e-06,0.0,0.0,0,0.0,0.0,0.0,5.848345890845783e-05,0.0,0.0,0.0,0.0007015492546038615,1.0,2.0,-3.153941770568436,0.0005256898448852946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011706175007315522,0.0003701817571165529,0.0011706175007315522,0.0,0.0,0.0,0.0
2025-04-24 00:09:00+00:00,0.85585,0.85585,0.85585,0.85585,0,0,0,-0.18334535,0,0.01168429,0,0,0,0,0,0,0,0.0007015492546038615,0.0007015492546038615,0.0007015492546038615,0.0002864062838682241,0.0,0.8553499999999999,0.8546444444444444,1.0,1.0,99.99917647737018,0.0,-0.060970079999999996,-0.060970079999999996,-0.7952216999999999,-3.4441825199999996,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,3.3464540785386517e-06,-0.000701304854654583,0.0,0,0.0,701549.2546038615,701549.2546038615,5.2511260358018896e-05,1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0001758594097185669,0.0007015492546038615,0.0,0.0,0.0,0.0,0.0001403098509207723,0.0003137423645717083,0.0007015492546038615,0.00018721667553354138,0.00040988017946656693,0.0018721667553354138,0.0,0.0,0.0,-0.012194015999999998
2025-04-24 00:09:10+00:00,0.85585,0.85585,0.85585,0.85585,0,0,0,-0.18334535,0,0.01168429,0,0,0,0,0,0,0,0.0,0.0007015492546038615,0.0007015492546038615,0.0002864062838682241,0.0,0.8554499999999999,0.8547388888888888,1.0,1.0,99.99917647737018,0.0,0.0,0.060970079999999996,-0.8561917800000001,-3.3880741199999997,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,3.3464540785386517e-06,0.0,0.0,0,0.0,0.0,0.0,5.2511260358018896e-05,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0001758594097185669,0.0,0.0007015492546038615,0.0,0.0,0.0,0.0001403098509207723,0.0003137423645717083,0.0007015492546038615,0.00018721667553354138,0.00040988017946656693,0.0018721667553354138,0.0,0.0,0.0,-0.012194015999999998
2025-04-24 00:09:20+00:00,0.85585,0.85585,0.85585,0.85585,0,0,0,-0.18334535,0,0.01168429,0,0,0,0,0,0,0,0.0,0.0007015492546038615,0.0007015492546038615,0.0002864062838682241,0.0,0.85555,0.8548333333333332,1.0,1.0,99.99912500765619,0.0,0.0,0.0,-0.91716186,-3.3319657199999995,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,3.3464540785386517e-06,0.0,0.0,0,0.0,0.0,0.0,5.2511260358018896e-05,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0001758594097185669,0.0,0.0,0.0007015492546038615,0.0,0.0,0.0001403098509207723,0.0003137423645717083,0.0007015492546038615,0.00018721667553354138,0.00040988017946656693,0.0018721667553354138,0.0,0.0,0.0,-0.012194015999999998
2025-04-24 00:09:30+00:00,0.85585,0.85585,0.85585,0.85585,0,0,0,-0.18334535,0,0.01168429,0,0,0,0,0,0,0,0.0,0.0,0.0007015492546038615,0.0002864062838682241,0.0,0.8556500000000001,0.8549277777777777,1.0,1.0,99.99912500765619,0.0,0.0,0.0,-0.9781319399999999,-3.27585732,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,3.3464540785386517e-06,0.0,0.0,0,0.0,0.0,0.0,5.2511260358018896e-05,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0001758594097185669,0.0,0.0,0.0,0.0,0.0011706175007315522,0.0001403098509207723,0.0003137423645717083,0.0007015492546038615,0.00018721667553354138,0.00040988017946656693,0.0018721667553354138,0.0,0.0,0.0,-0.012194015999999998
2025-04-24 00:09:40+00:00,0.85585,0.85585,0.85585,0.85585,0,0,0,-0.18334535,0,0.01168429,0,0,0,0,0,0,0,0.0,0.0,0.0007015492546038615,0.0002864062838682241,0.0,0.8557499999999999,0.8550222222222222,1.0,1.0,99.99912500765619,0.0,0.0,0.0,-1.03910202,-3.2197489200000002,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,3.3464540785386517e-06,0.0,0.0,0,0.0,0.0,0.0,5.2511260358018896e-05,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0001758594097185669,0.0,0.0,0.0,0.0007015492546038615,0.0,0.0001403098509207723,0.0003137423645717083,0.0007015492546038615,7.015492546038615e-05,0.00022184935353415696,0.0007015492546038615,0.0,0.0,0.0,-0.012194015999999998
2025-04-24 00:09:50+00:00,0.85585,0.85585,0.85585,0.85585,0,0,0,-0.18334535,0,0.01168429,0,0,0,0,0,0,0,0.0,0.0,0.0007015492546038615,0.0002864062838682241,-0.0037389729508675584,0.85585,0.8551166666666666,1.0,1.0,99.99912500765619,0.0,0.0,0.0,-1.1000721,-3.16364052,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,3.3464540785386517e-06,0.0,0.0,0,0.0,0.0,0.0,5.2511260358018896e-05,0.0,0.0,0.0,-0.0037389729508675584,-1.0,-3.0,2.427247665068217,-0.0037158082764170244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.015492546038615e-05,0.00022184935353415696,0.0007015492546038615,0.0,0.0,0.0,0.0
2025-04-24 00:10:00+00:00,0.85265,0.85265,0.85265,0.85265,0,0,0,-0.24949622,0,0.01172814,0,0,0,0,0,0,0,-0.0037389729508675584,-0.0037389729508675584,-0.0037389729508675584,0.001526429315282306,0.0,0.8553166666666666,0.8550277777777777,1.0,1.0,33.333333333334096,0.0,-0.06615087,-0.06615087,-1.16622297,-3.19158394,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,1.7902176709735026e-05,0.0037529024014295587,0.0,0,0.0,-3738972.9508675584,3738972.9508675584,0.0003808383442601236,1.0,1.0,0.1,0.0,0.0,-1.0,-0.0,2.31646744505339e-05,-0.0037389729508675584,0.0,0.0,0.0,0.0,-0.0007477945901735117,0.0016721195368345685,0.0037389729508675584,-0.0003037423696263697,0.0012269879929183438,0.00444052220547142,0.0,0.0,0.0,-0.013230174
2025-04-24 00:10:10+00:00,0.85265,0.85265,0.85265,0.85265,0,0,0,-0.24949622,0,0.01172814,0,0,0,0,0,0,0,0.0,-0.0037389729508675584,-0.0037389729508675584,0.001526429315282306,0.0,0.8547833333333333,0.8549388888888889,0.0,1.0,33.333333333334096,0.0,0.0,0.06615087,-1.23237384,-3.21952736,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,1.7902176709735026e-05,0.0,0.0,0,0.0,0.0,0.0,0.0003808383442601236,0.0,0.0,0.1,0.0,0.0,-1.0,-0.0,2.31646744505339e-05,0.0,-0.0037389729508675584,0.0,0.0,0.0,-0.0007477945901735117,0.0016721195368345685,0.0037389729508675584,-0.0003037423696263697,0.0012269879929183438,0.00444052220547142,0.0,0.0,0.0,-0.013230174
2025-04-24 00:10:20+00:00,0.85265,0.85265,0.85265,0.85265,0,0,0,-0.24949622,0,0.01172814,0,0,0,0,0,0,0,0.0,-0.0037389729508675584,-0.0037389729508675584,0.001526429315282306,0.0,0.85425,0.85485,0.0,1.0,15.7894736842116,0.0,0.0,0.0,-1.2985247100000001,-3.24747078,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,1.7902176709735026e-05,0.0,0.0,0,0.0,0.0,0.0,0.0003808383442601236,0.0,0.0,0.1,0.0,0.0,-1.0,-0.0,2.31646744505339e-05,0.0,0.0,-0.0037389729508675584,0.0,0.0,-0.0007477945901735117,0.0016721195368345685,0.0037389729508675584,-0.0003037423696263697,0.0012269879929183438,0.00444052220547142,0.0,0.0,0.0,-0.013230174
2025-04-24 00:10:30+00:00,0.85265,0.85265,0.85265,0.85265,0,0,0,-0.24949622,0,0.01172814,0,0,0,0,0,0,0,0.0,0.0,-0.0037389729508675584,0.001526429315282306,0.0,0.8537166666666667,0.854761111111111,0.0,1.0,15.7894736842116,0.0,0.0,0.0,-1.36467558,-3.2754142,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,1.7902176709735026e-05,0.0,0.0,0,0.0,0.0,0.0,0.0003808383442601236,0.0,0.0,0.1,0.0,0.0,-1.0,-0.0,2.31646744505339e-05,0.0,0.0,0.0,0.0,0.0007015492546038615,-0.0007477945901735117,0.0016721195368345685,0.0037389729508675584,-0.0003037423696263697,0.0012269879929183438,0.00444052220547142,0.0,0.0,0.0,-0.013230174
2025-04-24 00:10:40+00:00,0.85265,0.85265,0.85265,0.85265,0,0,0,-0.24949622,0,0.01172814,0,0,0,0,0,0,0,0.0,0.0,-0.0037389729508675584,0.001526429315282306,0.0,0.8531833333333334,0.8546722222222223,0.0,1.0,15.7894736842116,0.0,0.0,0.0,-1.4308264499999999,-3.30335762,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,1.7902176709735026e-05,0.0,0.0,0,0.0,0.0,0.0,0.0003808383442601236,0.0,0.0,0.1,0.0,0.0,-1.0,-0.0,2.31646744505339e-05,0.0,0.0,0.0,-0.0037389729508675584,0.0,-0.0007477945901735117,0.0016721195368345685,0.0037389729508675584,-0.00037389729508675585,0.0011823670634502324,0.0037389729508675584,-5.832435801338039e-05,0.0007370512113643813,0.005728215161333705,-0.013230174
2025-04-24 00:10:50+00:00,0.85265,0.85265,0.85265,0.85265,0,0,0,-0.24949622,0,0.01172814,0,0,0,0,0,0,0,0.0,0.0,-0.0037389729508675584,0.001526429315282306,-0.00023456283351896978,0.85265,0.8545833333333334,0.0,1.0,15.7894736842116,0.0,0.0,0.0,-1.49697732,-3.33130104,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,1.7902176709735026e-05,0.0,0.0,0,0.0,0.0,0.0,0.0003808383442601236,0.0,0.0,0.1,-0.00023456283351896978,-1.0,-2.0,3.629740615579491,-0.0001684197143882904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037389729508675585,0.0011823670634502324,0.0037389729508675584,-5.832435801338039e-05,0.0007370512113643813,0.005728215161333705,0.0
2025-04-24 00:11:00+00:00,0.85245,0.85245,0.85245,0.85245,0,0,0,-0.22664212,0,0.01173089,0,0,0,0,0,0,0,-0.00023456283351896978,-0.00023456283351896978,-0.00023456283351896978,9.575987579048025e-05,0.0,0.8526166666666666,0.8544277777777778,0.0,1.0,15.000000000001108,0.0,0.02285409999999999,0.02285409999999999,-1.47412322,-3.4355678899999997,0.0,-20.72326583694641,0.0,0.0,0.0,-20.72326583694641,1.123348569311787e-06,0.00023447878350713047,0.0,0,0.0,-234562.83351896977,234562.83351896977,2.170322126009112e-05,1.0,1.0,0.2,0.0,0.0,-1.0,-0.0,6.614311913067938e-05,-0.00023456283351896978,0.0,0.0,0.0,0.0,-4.691256670379396e-05,0.00010489968814867639,0.00023456283351896978,-0.0003973535784386528,0.0011764371724834494,0.003973535784386528,-6.614311913067938e-05,0.0007376550552557357,0.005962777994852675,0.004570819999999998
