timestamp,timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
2025-03-19 14:44:00,1742395440.0,84204.9,84217.4,84142.85,84198.12,7.68334,646797.8882709,3530.0,4.30297,362229.6985061
2025-03-19 14:45:00,1742395500.0,84198.12,84213.53,84136.68,84174.76,11.4563,964302.6396606,4756.0,7.15491,602261.8629272
2025-03-19 14:46:00,1742395560.0,84174.77,84183.3,84120.6,84180.13,9.9188,834686.875595,4540.0,5.0513,425054.6753826
2025-03-19 14:47:00,1742395620.0,84180.14,84217.29,84140.55,84212.01,16.17147,1361303.5056469,3792.0,6.02783,507480.2768804
2025-03-19 14:48:00,1742395680.0,84212.01,84260.9,84201.14,84236.34,10.95703,922939.4216994,4173.0,5.12817,431972.0102489
2025-03-19 14:49:00,1742395740.0,84236.33,84250.01,84205.63,84217.39,11.46309,965626.0152218,3128.0,3.22361,271503.4567077
2025-03-19 14:50:00,1742395800.0,84217.39,84275.46,84200.0,84275.45,16.17442,1362303.8827659,3759.0,4.72367,397888.6300395
2025-03-19 14:51:00,1742395860.0,84275.45,84300.0,84252.46,84261.8,8.91981,751746.7540531,3336.0,3.82612,322447.7880391
2025-03-19 14:52:00,1742395920.0,84261.8,84261.8,84184.78,84217.4,11.57509,974749.1905457,3351.0,5.29633,445969.1703981
2025-03-19 14:53:00,1742395980.0,84217.4,84240.86,84203.7,84203.71,10.02959,844692.7314046,2331.0,3.27431,275758.549552
2025-03-19 14:54:00,1742396040.0,84203.71,84239.44,84189.73,84189.92,13.77529,1160149.2983999,3190.0,5.53445,466094.6164276
2025-03-19 14:55:00,1742396100.0,84189.93,84231.3,84184.78,84213.17,4.36615,367678.0886848,2812.0,2.41467,203334.1978607
2025-03-19 14:56:00,1742396160.0,84213.16,84244.99,84203.02,84221.56,5.12781,431902.2559952,1950.0,3.31771,279437.1377712
2025-03-19 14:57:00,1742396220.0,84221.55,84290.1,84207.85,84280.53,7.90595,666103.3022146,2703.0,5.2391,441413.6860317
2025-03-19 14:58:00,1742396280.0,84280.53,84289.71,84270.12,84289.25,5.10935,430622.912758,1286.0,2.31729,195299.6212407
2025-03-19 14:59:00,1742396340.0,84289.25,84350.01,84277.04,84318.59,225.73054,19036405.5618234,3512.0,109.5098,9233669.7740108
2025-03-19 15:00:00,1742396400.0,84318.59,84386.79,84282.6,84367.59,124.22332,10476031.7799866,3990.0,77.9777,6575373.0926248
2025-03-19 15:01:00,1742396460.0,84367.58,84386.62,84346.34,84347.83,15.37543,1297280.1006069,2716.0,12.20721,1029976.7681968
2025-03-19 15:02:00,1742396520.0,84347.83,84454.72,84347.82,84393.76,110.28476,9307638.1594017,6047.0,85.99272,7257509.1678095
2025-03-19 15:03:00,1742396580.0,84393.77,84450.01,84326.08,84332.88,96.12934,8114751.6300761,4486.0,68.01666,5741388.1382026
2025-03-19 15:04:00,1742396640.0,84332.88,84351.22,84306.49,84306.49,8.90468,750987.1462234,1538.0,5.18614,437385.0510197
2025-03-19 15:05:00,1742396700.0,84306.49,84352.73,84302.52,84347.83,12.06971,1017901.0600353,2312.0,9.11808,768951.0634209
2025-03-19 15:06:00,1742396760.0,84347.82,84410.0,84343.6,84393.49,19.99082,1686936.2434041,2981.0,13.93371,1175750.3335858
2025-03-19 15:07:00,1742396820.0,84393.48,84480.0,84386.81,84401.61,51.29535,4331262.3268701,5289.0,23.31889,1968735.5394159
2025-03-19 15:08:00,1742396880.0,84401.62,84445.66,84382.15,84409.5,16.44212,1387972.97252,2631.0,7.54597,636953.4607249
