epoch,step,test_loss,test_mae,train_loss,val_loss
5,7849,,,5.429566130032981e-08,
5,7899,,,1.4786692759116704e-08,
5,7931,,,,1.9759018865528333e-09
6,7949,,,5.081338727563889e-08,
6,7999,,,6.412715913839406e-10,
6,8049,,,6.325750687152798e-12,
6,8099,,,1.4795413960655424e-07,
6,8149,,,1.649640211098813e-07,
6,8199,,,2.2284623923951585e-07,
6,8249,,,2.0756034757596353e-07,
6,8299,,,1.696999163414148e-08,
6,8349,,,1.4229377143237798e-07,
6,8399,,,4.8726933599141375e-09,
6,8449,,,7.130222523521468e-10,
6,8499,,,2.840648161139825e-09,
6,8549,,,5.497315935798497e-10,
6,8599,,,1.2543631910943986e-08,
6,8649,,,3.166031214973941e-09,
6,8699,,,5.467679287107785e-08,
6,8749,,,8.889741387463346e-09,
6,8799,,,1.864686183239428e-08,
6,8849,,,7.7222024330581e-09,
6,8899,,,4.263487696221091e-08,
6,8949,,,1.1611642491970997e-07,
6,8999,,,2.1177616105205743e-08,
6,9049,,,2.1081387302501753e-08,
6,9099,,,6.069404889785801e-08,
6,9149,,,3.4085392841554096e-10,
6,9199,,,7.912606569959735e-09,
6,9249,,,4.765425387631694e-08,
6,9253,,,,2.3962000383903614e-08
7,9299,,,2.537867374030611e-07,
7,9349,,,1.0829801055933785e-07,
7,9399,,,1.2228755785770318e-09,
7,9449,,,3.887621780052086e-09,
7,9499,,,5.953139092795823e-10,
7,9549,,,1.483287803694111e-08,
7,9599,,,2.0719009841130287e-10,
7,9649,,,2.442464897001173e-09,
7,9699,,,1.7352521197722126e-08,
7,9749,,,1.059070608988577e-09,
7,9799,,,1.4624653488226613e-08,
7,9849,,,1.8328084649965604e-07,
7,9899,,,3.212778096894908e-07,
7,9949,,,1.745867734825879e-07,
7,9999,,,1.4426448924353963e-09,
7,10049,,,7.973540050443262e-09,
7,10099,,,9.611112261609378e-08,
7,10149,,,1.0072938039229484e-09,
7,10199,,,1.5840004863321155e-08,
7,10249,,,5.611614688552646e-13,
7,10299,,,8.174628973733888e-09,
7,10349,,,5.5269794074774836e-08,
7,10399,,,1.6794574619893865e-09,
7,10449,,,1.2902252599644726e-09,
7,10499,,,3.4518059521815303e-09,
7,10549,,,2.906628893128982e-08,
7,10575,,,,1.4449818008799298e-09
8,10599,,,1.8963475234556881e-10,
8,10649,,,9.754082307480982e-13,
8,10699,,,4.689854615769207e-10,
8,10749,,,3.4681987837181794e-10,
8,10799,,,2.129882714640985e-09,
8,10849,,,9.023561453602724e-09,
8,10899,,,3.473706300383128e-08,
8,10949,,,1.1147079703732743e-08,
8,10999,,,2.6100330785538972e-08,
8,11049,,,3.6745446685415573e-09,
8,11099,,,1.5138560627292463e-08,
8,11149,,,7.263967205517474e-08,
8,11199,,,3.80139795197465e-07,
8,11249,,,5.387888399321916e-11,
8,11299,,,2.729688475255898e-09,
8,11349,,,2.3921895020428963e-10,
8,11399,,,1.498126733778804e-09,
8,11449,,,1.9779385074247813e-10,
8,11499,,,8.067580381521111e-08,
8,11549,,,2.8960491249563347e-07,
8,11599,,,2.503401752562695e-08,
8,11649,,,1.5992880630921746e-11,
8,11699,,,7.953074643296532e-09,
8,11749,,,2.2046946213105656e-10,
8,11799,,,1.031342122814749e-09,
8,11849,,,2.2746278471874604e-10,
8,11897,,,,1.1453069603817312e-09
9,11899,,,6.097783256109324e-08,
9,11949,,,4.343672799222986e-08,
9,11999,,,8.60679136849285e-08,
9,12049,,,5.358883115036406e-09,
9,12099,,,1.1567754754082671e-08,
9,12149,,,9.967827452328493e-09,
9,12199,,,2.719944092177684e-08,
9,12249,,,7.833860671269122e-09,
9,12299,,,8.19322387712873e-09,
9,12349,,,1.2386225378691051e-09,
9,12399,,,3.621436306389114e-08,
9,12449,,,8.878155988156777e-09,
9,12499,,,8.394086314922333e-09,
9,12549,,,2.6155912991043806e-09,
9,12599,,,3.623042532652221e-09,
9,12649,,,1.4951492488535223e-08,
9,12699,,,3.3190437420671515e-07,
9,12749,,,5.20346929988591e-08,
9,12799,,,1.5274656561814481e-07,
9,12849,,,5.773283646703931e-07,
9,12899,,,4.2099572716836065e-09,
9,12949,,,2.723082176414593e-11,
9,12999,,,8.95821358426474e-07,
9,13049,,,2.5823383431600178e-09,
9,13099,,,2.2675120447956942e-08,
9,13149,,,2.817613642402961e-10,
9,13199,,,6.73171527409977e-08,
9,13219,,,,6.301282273746267e-10
10,13249,,,1.2400807047896478e-09,
10,13299,,,3.1295378732920653e-08,
10,13349,,,8.926488881400019e-09,
10,13399,,,1.000409000084801e-07,
10,13449,,,1.0698794628005714e-10,
10,13499,,,3.8016602843526925e-07,
10,13549,,,7.140913638181701e-09,
10,13599,,,3.051718238111789e-07,
10,13649,,,1.815344852218459e-08,
10,13699,,,4.929280872367769e-10,
10,13749,,,4.5709839469054714e-08,
10,13799,,,1.0952191153990043e-08,
10,13849,,,7.759498821258148e-09,
10,13899,,,5.6537201587048e-09,
10,13949,,,6.371429606133461e-08,
10,13999,,,6.234680682837279e-08,
10,14049,,,2.23853713343658e-09,
10,14099,,,2.0412686296822358e-07,
10,14149,,,7.590031714244105e-09,
10,14199,,,2.2028305846077956e-09,
10,14249,,,2.215657213255895e-09,
10,14299,,,2.3723116271412437e-07,
10,14349,,,4.2985742743084643e-10,
10,14399,,,3.1321119031701983e-09,
10,14449,,,2.1321653775885352e-08,
10,14499,,,4.147830896025079e-14,
10,14541,,,,2.0501689235175036e-08
11,14549,,,4.752331861368475e-08,
11,14599,,,1.3224537909195533e-08,
11,14649,,,1.0380203363524743e-08,
11,14699,,,8.034550108559912e-11,
11,14749,,,4.276487608478874e-09,
11,14799,,,4.194704672499938e-08,
11,14849,,,2.1342643208299705e-08,
11,14899,,,1.510909974911101e-08,
11,14949,,,3.201010789766201e-09,
11,14999,,,9.158854924473658e-11,
11,15049,,,1.993575526881841e-09,
11,15099,,,6.01896701368787e-08,
11,15149,,,1.2166179175210345e-08,
11,15199,,,1.0411839390656041e-08,
11,15249,,,1.157754891956131e-09,
11,15299,,,5.845347761379571e-09,
11,15349,,,7.499979526315315e-10,
11,15399,,,1.2679230110279605e-08,
11,15449,,,1.3574358304069278e-09,
11,15499,,,9.234858211470964e-09,
11,15549,,,4.5656938141291903e-07,
11,15599,,,2.7277212666376727e-07,
11,15649,,,1.6390458768000826e-08,
11,15699,,,4.586344459767133e-08,
11,15749,,,2.4279498234136554e-07,
11,15799,,,4.1289856950177395e-11,
11,15849,,,1.1704156532843513e-09,
11,15863,,,,2.0511164988690211e-10
12,15899,,,1.635754784956589e-07,
12,15949,,,5.743735869145894e-07,
12,15999,,,1.1021456884918734e-06,
12,16049,,,7.486362640918287e-09,
12,16099,,,1.766926271962177e-09,
12,16149,,,1.4056139718832128e-07,
12,16199,,,1.3155401745734707e-07,
12,16249,,,4.685980936613987e-09,
12,16299,,,2.9665070400142213e-08,
12,16349,,,1.3529345699314632e-10,
12,16399,,,6.1117932936838315e-09,
12,16449,,,2.51835132303313e-07,
12,16499,,,8.740698165254912e-10,
12,16549,,,7.281688851890067e-08,
12,16599,,,2.7549369452373185e-09,
12,16649,,,4.1789779969825247e-10,
12,16699,,,2.516093555726684e-09,
12,16749,,,1.2196093734928581e-07,
12,16799,,,9.60361889838779e-13,
12,16849,,,5.291130733553473e-08,
12,16899,,,1.5183603707669135e-08,
12,16949,,,1.5290001442735957e-07,
12,16999,,,1.3903095563705392e-08,
12,17049,,,4.5684158678227504e-09,
12,17099,,,4.191246461004994e-08,
12,17149,,,2.9305169402249476e-10,
12,17185,,,,2.8781302674474318e-08
13,17199,,,2.8605317226038096e-08,
13,17249,,,3.509204704599256e-09,
13,17299,,,1.0958456364562608e-09,
13,17349,,,1.1327373483638326e-09,
13,17399,,,1.0923159265985305e-08,
13,17449,,,1.3214185301535508e-09,
13,17499,,,2.6301584910015663e-08,
13,17549,,,1.1299746027759738e-08,
13,17599,,,2.20318298715938e-07,
13,17649,,,3.652712052826246e-07,
13,17699,,,1.0096387086377945e-06,
13,17749,,,4.0784092769641234e-10,
13,17799,,,5.799026148167741e-09,
13,17849,,,2.7337625496670626e-09,
13,17899,,,2.2432750768075493e-07,
13,17949,,,7.794871415001126e-10,
13,17999,,,6.739763414032041e-09,
13,18049,,,2.846280988677563e-09,
13,18099,,,8.001181583949801e-08,
13,18149,,,2.6272880759847794e-08,
13,18199,,,7.129615647860632e-11,
13,18249,,,1.0003086359233748e-08,
13,18299,,,1.9824769381671103e-08,
13,18349,,,2.8440014232522515e-10,
13,18399,,,1.2970923224386866e-09,
13,18449,,,4.357414429279061e-09,
13,18499,,,1.1097770702406251e-08,
13,18507,,,,2.6757731586002365e-09
14,18549,,,4.519493390642282e-10,
14,18599,,,1.5282539322925004e-07,
14,18649,,,5.659435942106938e-07,
14,18699,,,4.6765169514628724e-08,
14,18749,,,6.141294051076329e-08,
14,18799,,,6.308326305770606e-08,
14,18849,,,3.5932956166107033e-07,
14,18899,,,2.8678304175855374e-10,
14,18949,,,9.58664918282448e-12,
14,18999,,,5.500596671481617e-07,
14,19049,,,5.361200632741925e-12,
14,19099,,,1.0636718172918336e-08,
14,19149,,,1.258853299379581e-10,
14,19199,,,1.4594726252190049e-12,
14,19249,,,1.5721859369932645e-09,
14,19299,,,1.6660457902162307e-08,
14,19349,,,5.19494420814226e-08,
14,19399,,,4.732955694031205e-10,
14,19449,,,4.2131693966940276e-11,
14,19499,,,3.7794518625844375e-09,
14,19549,,,2.022059429618306e-11,
14,19599,,,1.4032382894546558e-11,
14,19649,,,1.3720689862051216e-10,
14,19699,,,3.3645559227579724e-08,
14,19749,,,3.9150040720414836e-07,
14,19799,,,9.671086848017652e-12,
14,19829,,,,9.134733941484896e-11
15,19849,,,4.108738949071267e-08,
15,19899,,,3.456713670857425e-08,
15,19949,,,2.2898012375094368e-09,
15,19999,,,1.4455707464389178e-10,
15,20049,,,8.768178405560434e-10,
15,20099,,,5.278465442515312e-10,
15,20149,,,3.701937245637055e-08,
15,20199,,,7.508948129952842e-08,
15,20249,,,3.099410172957562e-10,
15,20299,,,2.74820042278634e-08,
15,20349,,,1.5258533991868717e-08,
15,20399,,,1.0409847428505259e-09,
15,20449,,,1.7366532745199947e-07,
15,20499,,,1.345777239647461e-10,
15,20549,,,4.92301366339376e-10,
15,20599,,,1.4437891993068774e-09,
15,20649,,,8.29149030323606e-06,
15,20699,,,6.615151482147752e-11,
15,20749,,,1.2031472707008106e-08,
15,20799,,,4.1511048071152246e-11,
15,20849,,,6.512533567981649e-12,
15,20899,,,1.945572696004927e-11,
15,20949,,,8.242770355160189e-10,
15,20999,,,2.2724954362729477e-07,
15,21049,,,3.0842134401964927e-12,
15,21099,,,4.2927311483254016e-08,
15,21149,,,1.1406944833147747e-10,
15,21151,,,,4.100183248478828e-10
16,21199,,,6.65547261746724e-09,
16,21249,,,2.1406056094352977e-10,
16,21299,,,1.688243855824112e-08,
16,21349,,,5.3028493596229964e-08,
16,21399,,,4.819293922264656e-11,
16,21449,,,1.344250127877089e-10,
16,21499,,,4.067224068649011e-08,
16,21549,,,1.352437495327763e-09,
16,21599,,,2.9779889665348946e-10,
16,21649,,,1.507287450408512e-08,
16,21699,,,1.9577211674004502e-07,
16,21749,,,1.4458297059594116e-10,
16,21799,,,3.656890346093178e-10,
16,21849,,,1.6588599009992322e-06,
16,21899,,,3.858356967256782e-10,
16,21949,,,5.199766661689864e-08,
16,21999,,,6.218294767990074e-10,
16,22049,,,2.080206895627157e-09,
16,22099,,,2.766833651079992e-09,
16,22149,,,4.3797501736442257e-10,
16,22199,,,1.8653420821856947e-11,
16,22249,,,1.5483460347187616e-10,
16,22299,,,5.640650329041819e-07,
16,22349,,,4.155808475125866e-10,
16,22399,,,1.9692694142037226e-09,
16,22449,,,7.746709798084339e-07,
16,22473,,,,2.7744076567387532e-12
17,22499,,,8.04752744443249e-08,
17,22549,,,5.771378930319315e-09,
17,22599,,,1.66922731636987e-07,
17,22649,,,3.569737216935209e-08,
17,22699,,,1.3149999977812854e-09,
17,22749,,,3.4346852029187858e-09,
17,22799,,,3.8998487772445856e-10,
17,22849,,,4.6280050104707815e-12,
17,22899,,,5.6484754373808954e-11,
17,22949,,,2.0702031755526207e-10,
17,22999,,,1.2246532676840616e-09,
17,23049,,,4.714559298513166e-10,
17,23099,,,2.8293580811578067e-08,
17,23149,,,4.397485930951461e-09,
17,23199,,,3.926287073241497e-11,
17,23249,,,4.356158100904395e-08,
17,23299,,,5.790852797282753e-10,
17,23349,,,2.1927597237958452e-10,
17,23399,,,1.2589940201479521e-09,
17,23449,,,4.1118980442789166e-10,
17,23499,,,3.147316018914381e-10,
17,23549,,,1.1608516370387179e-09,
17,23599,,,2.584083641510304e-11,
17,23649,,,3.0694038977152616e-10,
17,23699,,,5.926669288669473e-08,
17,23749,,,4.754018290142881e-10,
17,23795,,,,4.7778683787136345e-11
18,23799,,,2.807862919951276e-08,
18,23849,,,1.6784752476795006e-09,
18,23899,,,7.275005250995115e-13,
18,23949,,,2.728904775761709e-11,
18,23999,,,5.667873210768448e-07,
18,24049,,,3.2813765593608935e-11,
18,24099,,,6.297910317698552e-07,
18,24149,,,5.900376298662025e-10,
18,24199,,,1.0432662378434543e-07,
18,24249,,,4.510360997449919e-14,
18,24299,,,1.1098703289746936e-08,
18,24349,,,1.994615494993468e-08,
18,24399,,,1.1341599187586482e-10,
18,24449,,,1.5437793265959954e-08,
18,24499,,,2.059197328208029e-07,
18,24549,,,9.626263341999675e-09,
18,24599,,,1.1081024808845541e-07,
18,24649,,,2.67766711581352e-12,
18,24699,,,4.111190499145323e-09,
18,24749,,,1.2430554363618285e-09,
18,24799,,,1.3829709599733064e-09,
18,24849,,,2.758598895979958e-07,
18,24899,,,6.032487443602408e-12,
18,24949,,,1.2657980619223963e-07,
18,24999,,,2.5303967254863835e-10,
18,25049,,,1.2284918682325952e-07,
18,25099,,,4.498574313060999e-08,
18,25117,,,,1.391999016053802e-10
19,25149,,,2.518703023923763e-10,
19,25199,,,9.616374363474733e-09,
19,25249,,,1.8003683613376786e-11,
19,25299,,,9.634552355919368e-08,
19,25349,,,9.345649948366841e-11,
19,25399,,,3.9279939301195554e-07,
19,25449,,,3.394107395138235e-08,
19,25499,,,1.4293460859349238e-10,
19,25549,,,8.925460370790006e-10,
19,25599,,,1.898421697621444e-11,
19,25649,,,5.609405206996598e-07,
19,25699,,,4.312118440097379e-10,
19,25749,,,2.598437909284712e-08,
19,25799,,,1.9770174386479766e-09,
19,25849,,,4.5293508527111115e-11,
19,25899,,,2.34110530961118e-09,
19,25949,,,5.147997939047855e-08,
19,25999,,,1.885549272273579e-09,
19,26049,,,1.7343636292757592e-12,
19,26099,,,1.1767578911303644e-08,
19,26149,,,7.865828877129388e-09,
19,26199,,,8.039477417121077e-10,
19,26249,,,1.4922717575527322e-11,
19,26299,,,1.0436874475772129e-08,
19,26349,,,4.415051080286503e-07,
19,26399,,,3.984886198793447e-09,
19,26439,,,,5.149285858818686e-11
20,26449,,,3.423186040185655e-11,
20,26499,,,5.197827590563975e-07,
20,26549,,,1.6167147620649303e-08,
20,26599,,,2.0056709071347711e-10,
20,26649,,,1.9159325514994663e-10,
20,26699,,,6.023506346486407e-12,
20,26749,,,8.299067813175021e-13,
20,26799,,,9.599462336140618e-10,
20,26849,,,4.090371374942947e-10,
20,26899,,,1.5294117972075583e-08,
20,26949,,,9.011541513004317e-12,
20,26999,,,7.341561386597917e-11,
20,27049,,,8.529841721838238e-08,
20,27099,,,1.5261002461741668e-09,
20,27149,,,1.1088662210667621e-09,
20,27199,,,3.805360293540616e-08,
20,27249,,,8.867346093510697e-12,
20,27299,,,5.9045277112090844e-08,
20,27349,,,4.218898297381202e-08,
20,27399,,,5.134348946000955e-09,
20,27449,,,1.7503434257548633e-09,
20,27499,,,2.015502653662793e-09,
20,27549,,,7.584167183161128e-10,
20,27599,,,9.836697500986702e-08,
20,27649,,,1.3177927371543774e-07,
20,27699,,,5.640657940730875e-10,
20,27749,,,2.7265412150256907e-11,
20,27761,,,,4.6030373956895687e-10
21,27799,,,2.096622182534702e-07,
21,27849,,,6.072671965284826e-08,
21,27899,,,1.2416487038535706e-07,
21,27949,,,1.7024899534590077e-07,
21,27999,,,1.095524712613205e-10,
21,28049,,,3.155889923846765e-14,
21,28099,,,4.070604530531652e-12,
21,28149,,,1.8431467196933227e-07,
21,28199,,,1.6419417214752485e-10,
21,28249,,,2.680511194952384e-12,
21,28299,,,2.55077314825769e-09,
21,28349,,,6.964475524062763e-11,
21,28399,,,4.634752026611011e-10,
21,28449,,,3.2366220814594726e-10,
21,28499,,,1.5142283871227846e-07,
21,28549,,,1.442607144852559e-10,
21,28599,,,4.682749188411606e-10,
21,28649,,,2.063526522988468e-07,
21,28699,,,8.020101249783806e-10,
21,28749,,,4.291515059984263e-11,
21,28799,,,7.327815437774277e-11,
21,28849,,,3.616845156706461e-10,
21,28899,,,1.4347708088280342e-07,
21,28949,,,3.391609770808657e-10,
21,28999,,,2.769499474197801e-07,
21,29049,,,7.472227836480272e-10,
21,29083,,,,1.3699475998052435e-09
22,29099,,,3.711956519936166e-09,
22,29149,,,7.825186054688515e-10,
22,29199,,,7.020572923011059e-08,
22,29249,,,1.0224208146780711e-09,
22,29299,,,2.6638757866237484e-10,
22,29349,,,4.6362341743488855e-10,
22,29399,,,8.596794283388665e-12,
22,29449,,,4.0617817376187304e-07,
22,29499,,,6.9088888256241265e-12,
22,29549,,,5.268573355365902e-10,
22,29599,,,1.2637940471904585e-07,
22,29649,,,8.827534536681725e-11,
22,29699,,,2.3723192299485163e-09,
22,29749,,,1.8183691219419984e-09,
22,29799,,,1.6767483235202718e-10,
22,29849,,,5.743362407883978e-07,
22,29899,,,3.551586542221985e-12,
22,29949,,,7.145539626662867e-08,
22,29999,,,5.528371094243312e-10,
22,30049,,,5.925047778798653e-12,
22,30099,,,2.0037772330283588e-08,
22,30149,,,1.231557911207659e-10,
22,30199,,,4.1065670308704227e-10,
22,30249,,,5.668313041162776e-10,
22,30299,,,1.5764975103138568e-07,
22,30349,,,5.04342734242158e-10,
22,30399,,,6.833378307646854e-10,
22,30405,,,,1.9423046504485342e-10
23,30449,,,1.2632458013667192e-12,
23,30499,,,2.270390666581079e-07,
23,30549,,,5.9274576358347986e-08,
23,30599,,,8.600729850538613e-11,
23,30649,,,3.528018155396495e-10,
23,30699,,,5.44414791026071e-10,
23,30749,,,1.3969450662898453e-07,
23,30799,,,7.286372749604197e-08,
23,30849,,,3.893833172563532e-11,
23,30899,,,1.851675222042104e-07,
23,30949,,,1.5264341179932472e-10,
23,30999,,,3.779834667483328e-09,
23,31049,,,1.5349516102602934e-09,
23,31099,,,8.308702170722881e-09,
23,31149,,,3.972182027744964e-10,
23,31199,,,1.0436179920247923e-08,
23,31249,,,1.7343497304977973e-08,
23,31299,,,4.762688021742179e-10,
23,31349,,,1.1092636531540023e-10,
23,31399,,,4.690447497068817e-07,
23,31449,,,2.6266304686828335e-09,
23,31499,,,8.112335336818433e-08,
23,31549,,,1.5345163362212588e-08,
23,31599,,,3.30781735335961e-10,
23,31649,,,7.395264955967207e-11,
23,31699,,,1.986117714736224e-09,
23,31727,,,,1.1085521389730957e-09
24,31749,,,7.187188066914985e-10,
24,31799,,,1.3360123318761907e-07,
24,31849,,,8.965246323100473e-10,
24,31899,,,1.0492727575694971e-08,
24,31949,,,7.713254746022358e-08,
24,31999,,,7.337168881349498e-07,
24,32049,,,3.753341193402093e-09,
24,32099,,,3.8298994531338337e-10,
24,32149,,,1.6836805727393767e-08,
24,32199,,,9.665996714147695e-08,
24,32249,,,1.8463829076775795e-10,
24,32299,,,3.379584541107761e-07,
24,32349,,,3.341229853556782e-12,
24,32399,,,1.701737861736774e-09,
24,32449,,,9.284490687377911e-08,
24,32499,,,3.354671562760814e-08,
24,32549,,,1.854055450833947e-11,
24,32599,,,1.989734776941532e-08,
24,32649,,,7.229953524756638e-08,
24,32699,,,4.096428085631487e-09,
24,32749,,,3.7917171624712864e-09,
24,32799,,,1.1520861598057763e-08,
24,32849,,,4.1902136871385665e-08,
24,32899,,,1.094787727140556e-08,
24,32949,,,1.8809259705321324e-10,
24,32999,,,1.1314786263483256e-07,
24,33049,,,7.143948765886421e-10,
24,33049,,,,1.2634377988263168e-09
25,33099,,,5.5605049453788524e-09,
25,33149,,,4.185932489519928e-09,
25,33199,,,1.6658244783585019e-09,
25,33249,,,3.2488638515570933e-13,
25,33299,,,1.067456331660388e-10,
25,33349,,,2.007617716515142e-08,
25,33399,,,1.5739969683181698e-07,
25,33449,,,7.198206475322877e-08,
25,33499,,,2.1904414393425498e-10,
25,33549,,,6.184600054304212e-10,
25,33599,,,4.886954382832265e-11,
25,33649,,,2.96542540523248e-10,
25,33699,,,1.12191955725649e-09,
25,33749,,,3.658905955994385e-10,
25,33799,,,1.8235679632994106e-08,
25,33849,,,5.598776997572941e-10,
25,33899,,,1.7322893119953164e-09,
25,33949,,,6.110726147312562e-09,
25,33999,,,7.395829726419834e-09,
25,34049,,,6.482460401802115e-11,
25,34099,,,3.1747171558293985e-10,
25,34149,,,4.887889915039523e-08,
25,34199,,,5.97858915152294e-11,
25,34249,,,1.203114829984031e-09,
25,34299,,,6.85116685605891e-10,
25,34349,,,3.6372425904485084e-11,
25,34371,,,,8.213020649856795e-13
26,34399,,,6.461818191638713e-09,
26,34449,,,9.312956308349385e-07,
26,34499,,,1.6022629889533846e-09,
26,34549,,,6.420045051136469e-11,
26,34599,,,6.866937241056803e-09,
